Site,Buy-In,Tourney Start,Tourney End,My C Net Won,Hands,chipEV/tourney,Chips Won
Sportium,10,2019/12/10  7:22 pm,2019/12/10  7:26 pm,-€10.00,11,-446,-500
Sportium,10,2019/12/10  7:22 pm,2019/12/10  7:27 pm,-€10.00,16,-314,-500
Sportium,10,2019/12/10  7:19 pm,2019/12/10  7:21 pm,-€10.00,4,5,-500
Sportium,10,2019/12/10  7:19 pm,2019/12/10  7:26 pm,-€10.00,26,-464,-500
Sportium,10,2019/12/10  7:16 pm,2019/12/10  7:21 pm,-€10.00,17,232,-500
Sportium,10,2019/12/10  7:12 pm,2019/12/10  7:17 pm,-€10.00,16,-97,-500
Sportium,10,2019/12/10  7:12 pm,2019/12/10  7:19 pm,-€10.00,20,-317,-500
Sportium,10,2019/12/09  7:14 am,2019/12/09  7:16 am,-€10.00,8,-294,-500
Sportium,10,2019/12/09  7:11 am,2019/12/09  7:14 am,-€10.00,7,415,-500
Sportium,10,2019/12/09  7:08 am,2019/12/09  7:13 am,-€10.00,11,98,-500
Sportium,10,2019/12/09  7:07 am,2019/12/09  7:07 am,-€10.00,2,-336,-500
Sportium,10,2019/12/09  7:05 am,2019/12/09  7:06 am,-€10.00,2,-250,-500
Sportium,10,2019/12/09  6:59 am,2019/12/09  7:02 am,-€10.00,7,-296,-500
Sportium,10,2019/12/07  8:48 am,2019/12/07  8:53 am,-€10.00,15,49,-500
Sportium,10,2019/12/07  8:43 am,2019/12/07  8:50 am,-€10.00,19,104,-500
Sportium,10,2019/12/07  8:40 am,2019/12/07  8:50 am,-€10.00,35,-294,-500
Sportium,10,2019/12/07  8:36 am,2019/12/07  8:43 am,-€10.00,21,-1247,-500
Sportium,10,2019/12/07  8:33 am,2019/12/07  8:38 am,-€10.00,12,-327,-500
Sportium,10,2019/12/07  8:32 am,2019/12/07  8:32 am,-€10.00,1,-465,-500
Sportium,10,2019/12/07  8:30 am,2019/12/07  8:35 am,-€10.00,14,299,-500
Sportium,10,2019/12/07  8:26 am,2019/12/07  8:31 am,-€10.00,14,37,-500
Sportium,10,2019/12/07  8:25 am,2019/12/07  8:29 am,-€10.00,10,-201,-500
Sportium,10,2019/12/07  8:25 am,2019/12/07  8:27 am,-€10.00,7,-166,-500
Sportium,10,2019/12/07  8:18 am,2019/12/07  8:24 am,-€10.00,20,-468,-500
Sportium,10,2019/12/06  7:07 pm,2019/12/06  7:11 pm,-€10.00,11,-159,-500
Sportium,10,2019/12/06  7:03 pm,2019/12/06  7:10 pm,-€10.00,21,789,-500
Sportium,10,2019/12/06  7:03 pm,2019/12/06  7:06 pm,-€10.00,8,32,-500
Sportium,10,2019/12/06  7:03 pm,2019/12/06  7:13 pm,-€10.00,41,419,-500
Sportium,10,2019/12/06  6:59 pm,2019/12/06  7:03 pm,-€10.00,12,-174,-500
Sportium,10,2019/12/06  6:53 pm,2019/12/06  6:54 pm,-€10.00,3,-330,-500
Sportium,10,2019/12/06  6:52 pm,2019/12/06  6:58 pm,-€10.00,18,108,-500
Sportium,10,2019/12/06  6:48 pm,2019/12/06  6:51 pm,-€10.00,6,-16,-500
Sportium,10,2019/12/06  6:44 pm,2019/12/06  6:47 pm,-€10.00,10,-238,-500
Sportium,10,2019/12/06  6:43 pm,2019/12/06  6:49 pm,-€10.00,14,154,-500
Sportium,10,2019/12/06  6:40 pm,2019/12/06  6:45 pm,-€10.00,17,-224,-500
Sportium,10,2019/12/06  6:36 pm,2019/12/06  6:39 pm,-€10.00,6,163,-500
Sportium,10,2019/12/06  6:34 pm,2019/12/06  6:34 pm,-€10.00,1,-500,-500
Sportium,10,2019/12/06  6:33 pm,2019/12/06  6:40 pm,-€10.00,20,162,-500
Sportium,10,2019/12/06  6:32 pm,2019/12/06  6:34 pm,-€10.00,6,27,-500
Sportium,10,2019/12/06  6:28 pm,2019/12/06  6:31 pm,-€10.00,11,330,-500
Sportium,10,2019/12/06  6:26 pm,2019/12/06  6:27 pm,-€10.00,3,232,-500
Sportium,10,2019/12/06  6:25 pm,2019/12/06  6:33 pm,-€10.00,25,437,-500
Sportium,10,2019/12/06  6:09 pm,2019/12/06  6:16 pm,-€10.00,22,40,-500
Sportium,10,2019/12/06  6:07 pm,2019/12/06  6:08 pm,-€10.00,3,-500,-500
Sportium,10,2019/12/05  7:09 pm,2019/12/05  7:13 pm,-€10.00,11,-118,-500
Sportium,10,2019/12/05  7:09 pm,2019/12/05  7:16 pm,-€10.00,22,34,-500
Sportium,10,2019/12/05  7:09 pm,2019/12/05  7:14 pm,-€10.00,14,-96,-500
Sportium,10,2019/12/05  7:03 pm,2019/12/05  7:08 pm,-€10.00,23,-95,-500
Sportium,10,2019/12/05  6:57 pm,2019/12/05  7:02 pm,-€10.00,17,-76,-500
Sportium,10,2019/12/05  6:50 pm,2019/12/05  6:53 pm,-€10.00,9,912,-500
Sportium,10,2019/12/05  6:49 pm,2019/12/05  6:52 pm,-€10.00,8,-191,-500
Sportium,10,2019/12/05  6:41 pm,2019/12/05  6:48 pm,-€10.00,28,47,-500
Sportium,10,2019/12/05  6:35 pm,2019/12/05  6:41 pm,-€10.00,16,13,-500
Sportium,10,2019/12/05  6:29 pm,2019/12/05  6:39 pm,-€10.00,31,506,-500
Sportium,10,2019/12/05  6:23 pm,2019/12/05  6:29 pm,-€10.00,20,206,-500
Sportium,10,2019/12/05  6:17 pm,2019/12/05  6:23 pm,-€10.00,18,694,-500
Sportium,10,2019/12/05  6:13 pm,2019/12/05  6:20 pm,-€10.00,22,-478,-500
Sportium,10,2019/12/05  3:15 am,2019/12/05  3:17 am,-€10.00,6,-326,-500
Sportium,10,2019/12/05  3:13 am,2019/12/05  3:20 am,-€10.00,19,-407,-500
Sportium,10,2019/12/05  3:11 am,2019/12/05  3:14 am,-€10.00,14,-173,-500
Sportium,10,2019/12/05  3:08 am,2019/12/05  3:13 am,-€10.00,14,-281,-500
Sportium,10,2019/12/05  3:04 am,2019/12/05  3:10 am,-€10.00,10,-221,-500
Sportium,10,2019/12/05  3:02 am,2019/12/05  3:04 am,-€10.00,6,-267,-500
Sportium,10,2019/12/05  2:54 am,2019/12/05  2:59 am,-€10.00,17,238,-500
Sportium,10,2019/12/05  2:49 am,2019/12/05  2:54 am,-€10.00,16,-113,-500
Sportium,10,2019/12/05  2:07 am,2019/12/05  2:09 am,-€10.00,5,5,-500
Sportium,10,2019/12/05  2:05 am,2019/12/05  2:08 am,-€10.00,13,9,-500
Sportium,10,2019/12/05  2:01 am,2019/12/05  2:04 am,-€10.00,11,-62,-500
Sportium,10,2019/12/05  1:58 am,2019/12/05  2:06 am,-€10.00,22,44,-500
Sportium,10,2019/12/05  1:54 am,2019/12/05  2:00 am,-€10.00,19,185,-500
Sportium,10,2019/12/05  1:52 am,2019/12/05  1:57 am,-€10.00,12,-204,-500
Sportium,10,2019/12/05  1:45 am,2019/12/05  1:51 am,-€10.00,16,-146,-500
Sportium,10,2019/12/05  1:44 am,2019/12/05  1:46 am,-€10.00,5,-427,-500
Sportium,10,2019/12/05  1:44 am,2019/12/05  1:45 am,-€10.00,3,93,-500
Sportium,10,2019/12/05  1:17 am,2019/12/05  1:26 am,-€10.00,35,206,-500
Sportium,10,2019/12/05  1:10 am,2019/12/05  1:20 am,-€10.00,35,435,-500
Sportium,10,2019/12/05  1:09 am,2019/12/05  1:15 am,-€10.00,13,-203,-500
Sportium,10,2019/12/05  1:05 am,2019/12/05  1:09 am,-€10.00,11,-288,-500
Sportium,10,2019/12/05  1:04 am,2019/12/05  1:12 am,-€10.00,29,461,-500
Sportium,10,2019/12/05 12:26 am,2019/12/05 12:30 am,-€10.00,17,-301,-500
Sportium,10,2019/12/05 12:23 am,2019/12/05 12:30 am,-€10.00,23,-512,-500
Sportium,10,2019/12/05 12:22 am,2019/12/05 12:25 am,-€10.00,8,57,-500
Sportium,10,2019/12/05 12:19 am,2019/12/05 12:21 am,-€10.00,4,-275,-500
Sportium,10,2019/12/05 12:19 am,2019/12/05 12:22 am,-€10.00,11,-895,-500
Sportium,10,2019/12/05 12:12 am,2019/12/05 12:18 am,-€10.00,19,-242,-500
Sportium,10,2019/12/04 11:20 pm,2019/12/04 11:29 pm,-€10.00,34,595,-500
Sportium,10,2019/12/04 10:36 pm,2019/12/04 10:41 pm,-€10.00,10,-179,-500
Sportium,10,2019/12/04 10:34 pm,2019/12/04 10:35 pm,-€10.00,4,-292,-500
Sportium,10,2019/12/04 10:33 pm,2019/12/04 10:41 pm,-€10.00,24,-63,-500
Sportium,10,2019/12/04 10:29 pm,2019/12/04 10:32 pm,-€10.00,12,-33,-500
Sportium,10,2019/12/04 10:27 pm,2019/12/04 10:28 pm,-€10.00,2,-230,-500
Sportium,10,2019/12/04 10:26 pm,2019/12/04 10:34 pm,-€10.00,36,-895,-500
Sportium,10,2019/12/04 10:20 pm,2019/12/04 10:25 pm,-€10.00,13,-1,-500
Sportium,10,2019/12/04 10:15 pm,2019/12/04 10:19 pm,-€10.00,14,-4,-500
Sportium,10,2019/12/04 10:15 pm,2019/12/04 10:20 pm,-€10.00,19,-184,-500
Sportium,10,2019/12/04 10:10 pm,2019/12/04 10:12 pm,-€10.00,8,-461,-500
Sportium,10,2019/12/04 10:08 pm,2019/12/04 10:14 pm,-€10.00,14,-93,-500
Sportium,10,2019/12/04 10:04 pm,2019/12/04 10:07 pm,-€10.00,8,-68,-500
Sportium,10,2019/12/04  9:59 pm,2019/12/04 10:09 pm,-€10.00,40,-16,-500
Sportium,10,2019/12/04  9:59 pm,2019/12/04 10:04 pm,-€10.00,10,-32,-500
Sportium,10,2019/12/04  9:54 pm,2019/12/04  9:58 pm,-€10.00,11,-344,-500
Sportium,10,2019/12/04  9:51 pm,2019/12/04  9:53 pm,-€10.00,7,121,-500
Sportium,10,2019/12/04  9:48 pm,2019/12/04  9:50 pm,-€10.00,4,-178,-500
Sportium,10,2019/12/04  9:46 pm,2019/12/04  9:50 pm,-€10.00,20,-430,-500
Sportium,10,2019/12/04  8:12 pm,2019/12/04  8:19 pm,-€10.00,30,348,-500
Sportium,10,2019/12/04  8:12 pm,2019/12/04  8:13 pm,-€10.00,10,-265,-500
Sportium,10,2019/12/04  8:10 pm,2019/12/04  8:16 pm,-€10.00,24,-378,-500
Sportium,10,2019/12/04  8:04 pm,2019/12/04  8:11 pm,-€10.00,24,560,-500
Sportium,10,2019/12/04  7:54 pm,2019/12/04  7:58 pm,-€10.00,14,-194,-500
Sportium,10,2019/12/04  7:52 pm,2019/12/04  7:57 pm,-€10.00,13,69,-500
Sportium,10,2019/12/04  7:48 pm,2019/12/04  7:51 pm,-€10.00,7,206,-500
Sportium,10,2019/12/04  7:42 pm,2019/12/04  7:47 pm,-€10.00,21,-61,-500
Sportium,10,2019/12/04  7:38 pm,2019/12/04  7:41 pm,-€10.00,6,-250,-500
Sportium,10,2019/12/04  7:29 pm,2019/12/04  7:37 pm,-€10.00,24,94,-500
Sportium,10,2019/12/04  7:24 pm,2019/12/04  7:31 pm,-€10.00,16,14,-500
Sportium,10,2019/12/04  7:23 pm,2019/12/04  7:29 pm,-€10.00,23,-584,-500
Sportium,10,2019/12/04  7:22 pm,2019/12/04  7:29 pm,-€10.00,14,20,-500
Sportium,10,2019/12/04  3:36 am,2019/12/04  3:40 am,-€10.00,13,-300,-500
Sportium,10,2019/12/03 10:33 pm,2019/12/03 10:33 pm,-€10.00,1,-411,-500
Sportium,10,2019/12/03 10:29 pm,2019/12/03 10:32 pm,-€10.00,11,154,-500
Sportium,10,2019/12/03 10:28 pm,2019/12/03 10:31 pm,-€10.00,4,-91,-500
Sportium,10,2019/12/03 10:28 pm,2019/12/03 10:32 pm,-€10.00,12,-212,-500
Sportium,10,2019/12/03 10:23 pm,2019/12/03 10:26 pm,-€10.00,8,-318,-500
Sportium,10,2019/12/03 10:22 pm,2019/12/03 10:28 pm,-€10.00,15,81,-500
Sportium,10,2019/12/03 10:17 pm,2019/12/03 10:20 pm,-€10.00,7,191,-500
Sportium,10,2019/12/03 10:15 pm,2019/12/03 10:15 pm,-€10.00,1,83,-500
Sportium,10,2019/12/03 10:13 pm,2019/12/03 10:14 pm,-€10.00,3,44,-500
Sportium,10,2019/12/03  9:59 pm,2019/12/03 10:03 pm,-€10.00,12,-271,-500
Sportium,10,2019/12/03  9:53 pm,2019/12/03  9:56 pm,-€10.00,10,-222,-500
Sportium,10,2019/12/03  9:52 pm,2019/12/03  9:57 pm,-€10.00,13,-58,-500
Sportium,10,2019/12/03  9:45 pm,2019/12/03  9:48 pm,-€10.00,9,-323,-500
Sportium,10,2019/12/03  9:43 pm,2019/12/03  9:52 pm,-€10.00,31,438,-500
Sportium,10,2019/12/03  9:42 pm,2019/12/03  9:48 pm,-€10.00,21,460,-500
Sportium,10,2019/12/03  9:38 pm,2019/12/03  9:43 pm,-€10.00,16,-205,-500
Sportium,10,2019/12/03  9:07 pm,2019/12/03  9:11 pm,-€10.00,11,-281,-500
Sportium,10,2019/12/03  9:05 pm,2019/12/03  9:05 pm,-€10.00,2,222,-500
Sportium,10,2019/12/03  8:59 pm,2019/12/03  9:06 pm,-€10.00,22,838,-500
Sportium,10,2019/12/03  8:40 pm,2019/12/03  8:44 pm,-€10.00,14,90,-500
Sportium,10,2019/12/03  5:23 am,2019/12/03  5:24 am,-€10.00,2,-500,-500
Sportium,10,2019/12/03  5:16 am,2019/12/03  5:22 am,-€10.00,17,-398,-500
Sportium,10,2019/12/03  5:16 am,2019/12/03  5:22 am,-€10.00,17,546,-500
Sportium,10,2019/12/03  5:15 am,2019/12/03  5:21 am,-€10.00,15,-231,-500
Sportium,10,2019/12/03  3:40 am,2019/12/03  3:44 am,-€10.00,13,-197,-500
Sportium,10,2019/12/03  3:38 am,2019/12/03  3:41 am,-€10.00,5,-257,-500
Sportium,10,2019/12/03  3:36 am,2019/12/03  3:38 am,-€10.00,4,-108,-500
Sportium,10,2019/12/03  3:35 am,2019/12/03  3:40 am,-€10.00,16,72,-500
Sportium,10,2019/12/03  3:32 am,2019/12/03  3:35 am,-€10.00,10,-42,-500
Sportium,10,2019/12/03  3:30 am,2019/12/03  3:33 am,-€10.00,11,-273,-500
Sportium,10,2019/12/03  3:22 am,2019/12/03  3:22 am,-€10.00,1,-432,-500
Sportium,10,2019/12/03  3:21 am,2019/12/03  3:31 am,-€10.00,35,397,-500
Sportium,10,2019/12/03  3:07 am,2019/12/03  3:12 am,-€10.00,16,-387,-500
Sportium,10,2019/12/03  3:02 am,2019/12/03  3:05 am,-€10.00,8,22,-500
Sportium,10,2019/12/03  3:01 am,2019/12/03  3:01 am,-€10.00,1,-24,-500
Sportium,10,2019/11/30  6:36 am,2019/11/30  6:45 am,-€10.00,35,-64,-500
Sportium,10,2019/11/30  6:36 am,2019/11/30  6:43 am,-€10.00,22,-43,-500
Sportium,10,2019/11/30  6:31 am,2019/11/30  6:35 am,-€10.00,13,200,-500
Sportium,10,2019/11/30  6:28 am,2019/11/30  6:34 am,-€10.00,19,112,-500
Sportium,10,2019/11/30  6:16 am,2019/11/30  6:20 am,-€10.00,14,74,-500
Sportium,10,2019/11/30  6:15 am,2019/11/30  6:20 am,-€10.00,13,-233,-500
Sportium,10,2019/11/30  3:48 am,2019/11/30  3:51 am,-€10.00,16,-364,-500
Sportium,10,2019/11/30  3:45 am,2019/11/30  3:50 am,-€10.00,18,-544,-500
Sportium,10,2019/11/30  3:39 am,2019/11/30  3:44 am,-€10.00,20,-125,-500
Sportium,10,2019/11/30  3:38 am,2019/11/30  3:41 am,-€10.00,8,27,-500
Sportium,10,2019/11/30  3:34 am,2019/11/30  3:38 am,-€10.00,15,-240,-500
Sportium,10,2019/11/30  3:32 am,2019/11/30  3:33 am,-€10.00,3,57,-500
Sportium,10,2019/11/30  3:31 am,2019/11/30  3:35 am,-€10.00,11,-84,-500
Sportium,10,2019/11/30  2:47 am,2019/11/30  2:54 am,-€10.00,20,241,-500
Sportium,10,2019/11/30  2:42 am,2019/11/30  2:45 am,-€10.00,13,-286,-500
Sportium,10,2019/11/30  2:38 am,2019/11/30  2:39 am,-€10.00,5,-250,-500
Sportium,10,2019/11/30  2:37 am,2019/11/30  2:41 am,-€10.00,12,-232,-500
Sportium,10,2019/11/30  2:35 am,2019/11/30  2:36 am,-€10.00,4,227,-500
Sportium,10,2019/11/30  2:34 am,2019/11/30  2:37 am,-€10.00,11,-338,-500
Sportium,10,2019/11/30  2:32 am,2019/11/30  2:34 am,-€10.00,7,9,-500
Sportium,10,2019/11/30  2:24 am,2019/11/30  2:33 am,-€10.00,26,-55,-500
Sportium,10,2019/11/30  2:09 am,2019/11/30  2:10 am,-€10.00,4,26,-500
Sportium,10,2019/11/30 12:40 am,2019/11/30 12:44 am,-€10.00,13,-226,-500
Sportium,10,2019/11/30 12:39 am,2019/11/30 12:45 am,-€10.00,15,-35,-500
Sportium,10,2019/11/30 12:34 am,2019/11/30 12:36 am,-€10.00,7,-281,-500
Sportium,10,2019/11/30 12:30 am,2019/11/30 12:33 am,-€10.00,6,-500,-500
Sportium,10,2019/11/30 12:24 am,2019/11/30 12:29 am,-€10.00,16,96,-500
Sportium,10,2019/11/30 12:20 am,2019/11/30 12:23 am,-€10.00,9,-237,-500
Sportium,10,2019/11/30 12:17 am,2019/11/30 12:20 am,-€10.00,9,-489,-500
Sportium,10,2019/11/29 11:52 pm,2019/11/29 11:56 pm,-€10.00,11,-605,-500
Sportium,10,2019/11/29 11:45 pm,2019/11/29 11:50 pm,-€10.00,10,-252,-500
Sportium,10,2019/11/29 11:41 pm,2019/11/29 11:41 pm,-€10.00,1,13,-500
Sportium,10,2019/11/29 11:36 pm,2019/11/29 11:44 pm,-€10.00,30,-689,-500
Sportium,10,2019/11/29 11:33 pm,2019/11/29 11:35 pm,-€10.00,7,-464,-500
Sportium,10,2019/11/29 11:25 pm,2019/11/29 11:32 pm,-€10.00,22,61,-500
Sportium,10,2019/11/29 10:25 pm,2019/11/29 10:28 pm,-€10.00,8,-168,-500
Sportium,10,2019/11/29 10:18 pm,2019/11/29 10:27 pm,-€10.00,31,431,-500
Sportium,10,2019/11/29 10:12 pm,2019/11/29 10:17 pm,-€10.00,13,-288,-500
Sportium,10,2019/11/29 10:05 pm,2019/11/29 10:12 pm,-€10.00,17,-383,-500
Sportium,10,2019/11/29  9:57 pm,2019/11/29 10:04 pm,-€10.00,17,64,-500
Sportium,10,2019/11/29  9:56 pm,2019/11/29  9:59 pm,-€10.00,8,-190,-500
Sportium,10,2019/11/28  7:48 am,2019/11/28  7:54 am,-€10.00,19,-12,-500
Sportium,10,2019/11/28  7:44 am,2019/11/28  7:47 am,-€10.00,7,-187,-500
Sportium,10,2019/11/28  7:40 am,2019/11/28  7:42 am,-€10.00,6,164,-500
Sportium,10,2019/11/28  7:35 am,2019/11/28  7:40 am,-€10.00,14,-645,-500
Sportium,10,2019/11/28  7:33 am,2019/11/28  7:36 am,-€10.00,6,-436,-500
Sportium,10,2019/11/28  7:33 am,2019/11/28  7:34 am,-€10.00,4,-111,-500
Sportium,10,2019/11/28  5:42 am,2019/11/28  5:46 am,-€10.00,15,-440,-500
Sportium,10,2019/11/28  5:33 am,2019/11/28  5:37 am,-€10.00,10,-365,-500
Sportium,10,2019/11/28  5:30 am,2019/11/28  5:32 am,-€10.00,7,-78,-500
Sportium,10,2019/11/28  5:25 am,2019/11/28  5:30 am,-€10.00,18,153,-500
Sportium,10,2019/11/28  5:24 am,2019/11/28  5:24 am,-€10.00,1,207,-500
Sportium,10,2019/11/28  5:20 am,2019/11/28  5:29 am,-€10.00,26,772,-500
Sportium,10,2019/11/28  5:18 am,2019/11/28  5:23 am,-€10.00,20,-25,-500
Sportium,10,2019/11/28  5:17 am,2019/11/28  5:19 am,-€10.00,4,-296,-500
Sportium,10,2019/11/28  4:45 am,2019/11/28  4:47 am,-€10.00,4,-450,-500
Sportium,10,2019/11/28  4:43 am,2019/11/28  4:47 am,-€10.00,12,-500,-500
Sportium,10,2019/11/28  4:39 am,2019/11/28  4:41 am,-€10.00,5,-148,-500
Sportium,10,2019/11/28  4:38 am,2019/11/28  4:43 am,-€10.00,17,-277,-500
Sportium,10,2019/11/28  4:37 am,2019/11/28  4:37 am,-€10.00,1,-358,-500
Sportium,10,2019/11/28  4:33 am,2019/11/28  4:42 am,-€10.00,30,-513,-500
Sportium,10,2019/11/28  4:33 am,2019/11/28  4:38 am,-€10.00,12,-178,-500
Sportium,10,2019/11/28  4:33 am,2019/11/28  4:45 am,-€10.00,32,75,-500
Sportium,10,2019/11/28  4:26 am,2019/11/28  4:32 am,-€10.00,16,-315,-500
Sportium,10,2019/11/28  4:25 am,2019/11/28  4:31 am,-€10.00,18,9,-500
Sportium,10,2019/11/28  4:17 am,2019/11/28  4:24 am,-€10.00,19,-239,-500
Sportium,10,2019/11/28  4:16 am,2019/11/28  4:24 am,-€10.00,16,87,-500
Sportium,10,2019/11/28  4:16 am,2019/11/28  4:24 am,-€10.00,28,-722,-500
Sportium,10,2019/11/28  3:52 am,2019/11/28  3:55 am,-€10.00,11,-383,-500
Sportium,10,2019/11/28  3:51 am,2019/11/28  3:55 am,-€10.00,17,-204,-500
Sportium,10,2019/11/28  3:48 am,2019/11/28  3:50 am,-€10.00,8,137,-500
Sportium,10,2019/11/28  3:46 am,2019/11/28  3:50 am,-€10.00,9,-142,-500
Sportium,10,2019/11/28  3:44 am,2019/11/28  3:44 am,-€10.00,4,87,-500
Sportium,10,2019/11/28  3:38 am,2019/11/28  3:43 am,-€10.00,14,-107,-500
Sportium,10,2019/11/28  3:38 am,2019/11/28  3:46 am,-€10.00,36,-89,-500
Sportium,10,2019/11/28  3:34 am,2019/11/28  3:38 am,-€10.00,11,-73,-500
Sportium,10,2019/11/28  3:32 am,2019/11/28  3:36 am,-€10.00,18,-212,-500
Sportium,10,2019/11/28  3:28 am,2019/11/28  3:33 am,-€10.00,15,-435,-500
Sportium,10,2019/11/28  3:27 am,2019/11/28  3:27 am,-€10.00,1,-69,-500
Sportium,10,2019/11/28  3:22 am,2019/11/28  3:27 am,-€10.00,14,-461,-500
Sportium,10,2019/11/27  4:36 am,2019/11/27  4:45 am,-€10.00,42,512,-500
Sportium,10,2019/11/27  4:27 am,2019/11/27  4:36 am,-€10.00,32,-907,-500
Sportium,10,2019/11/27  4:25 am,2019/11/27  4:34 am,-€10.00,25,-481,-500
Sportium,10,2019/11/27  4:18 am,2019/11/27  4:18 am,-€10.00,1,-407,-500
Sportium,10,2019/11/27  4:12 am,2019/11/27  4:21 am,-€10.00,24,-277,-500
Sportium,10,2019/11/27  3:28 am,2019/11/27  3:37 am,-€10.00,35,534,-500
Sportium,10,2019/11/27  3:28 am,2019/11/27  3:36 am,-€10.00,24,-156,-500
Sportium,10,2019/11/27  3:21 am,2019/11/27  3:27 am,-€10.00,25,-973,-500
Sportium,10,2019/11/27  3:05 am,2019/11/27  3:12 am,-€10.00,19,491,-500
Sportium,10,2019/11/27  3:00 am,2019/11/27  3:07 am,-€10.00,14,100,-500
Sportium,10,2019/11/27 12:13 am,2019/11/27 12:15 am,-€10.00,8,-3,-500
Sportium,10,2019/11/27 12:12 am,2019/11/27 12:17 am,-€10.00,14,-553,-500
Sportium,10,2019/11/27 12:04 am,2019/11/27 12:09 am,-€10.00,12,-174,-500
Sportium,10,2019/11/27 12:03 am,2019/11/27 12:10 am,-€10.00,22,-463,-500
Sportium,10,2019/11/26 10:59 pm,2019/11/26 11:04 pm,-€10.00,14,-92,-500
Sportium,10,2019/11/26 10:58 pm,2019/11/26 11:01 pm,-€10.00,10,280,-500
Sportium,10,2019/11/26 10:57 pm,2019/11/26 10:58 pm,-€10.00,4,-163,-500
Sportium,10,2019/11/26 10:52 pm,2019/11/26 10:55 pm,-€10.00,8,-210,-500
Sportium,10,2019/11/26 10:51 pm,2019/11/26 10:55 pm,-€10.00,11,-500,-500
Sportium,10,2019/11/26 10:48 pm,2019/11/26 10:50 pm,-€10.00,7,-26,-500
Sportium,10,2019/11/26 10:44 pm,2019/11/26 10:50 pm,-€10.00,18,-272,-500
Sportium,10,2019/11/26 10:43 pm,2019/11/26 10:43 pm,-€10.00,2,321,-500
Sportium,10,2019/11/26 10:36 pm,2019/11/26 10:41 pm,-€10.00,12,-369,-500
Sportium,10,2019/11/26 10:35 pm,2019/11/26 10:40 pm,-€10.00,14,-248,-500
Sportium,10,2019/11/26 10:29 pm,2019/11/26 10:31 pm,-€10.00,5,-444,-500
Sportium,10,2019/11/26 10:29 pm,2019/11/26 10:36 pm,-€10.00,17,-369,-500
Sportium,10,2019/11/26  8:30 pm,2019/11/26  8:33 pm,-€10.00,10,-203,-500
Sportium,10,2019/11/26  8:29 pm,2019/11/26  8:35 pm,-€10.00,16,-429,-500
Sportium,10,2019/11/26  8:24 pm,2019/11/26  8:29 pm,-€10.00,21,-173,-500
Sportium,10,2019/11/26  8:17 pm,2019/11/26  8:23 pm,-€10.00,20,-59,-500
Sportium,10,2019/11/26  8:10 pm,2019/11/26  8:16 pm,-€10.00,19,-519,-500
Sportium,10,2019/11/26  8:08 pm,2019/11/26  8:13 pm,-€10.00,14,-223,-500
Sportium,10,2019/11/26  8:07 pm,2019/11/26  8:07 pm,-€10.00,1,173,-500
Sportium,10,2019/11/25  6:26 pm,2019/11/25  6:32 pm,-€10.00,18,-417,-500
Sportium,10,2019/11/25  6:18 pm,2019/11/25  6:22 pm,-€10.00,11,-265,-500
Sportium,10,2019/11/24  7:45 am,2019/11/24  7:48 am,-€10.00,9,-80,-500
Sportium,10,2019/11/24  7:42 am,2019/11/24  7:45 am,-€10.00,6,-438,-500
Sportium,10,2019/11/24  7:41 am,2019/11/24  7:41 am,-€10.00,2,217,-500
Sportium,10,2019/11/24  7:37 am,2019/11/24  7:40 am,-€10.00,6,-124,-500
Sportium,10,2019/11/24  7:31 am,2019/11/24  7:36 am,-€10.00,14,-267,-500
Sportium,10,2019/11/24  7:30 am,2019/11/24  7:37 am,-€10.00,18,216,-500
Sportium,10,2019/11/23  6:25 am,2019/11/23  6:38 am,-€10.00,37,141,-500
Sportium,10,2019/11/23  6:25 am,2019/11/23  6:32 am,-€10.00,28,-234,-500
Sportium,10,2019/11/23  6:25 am,2019/11/23  6:32 am,-€10.00,16,-349,-500
Sportium,10,2019/11/23  6:21 am,2019/11/23  6:24 am,-€10.00,12,-118,-500
Sportium,10,2019/11/23  6:15 am,2019/11/23  6:21 am,-€10.00,16,-113,-500
Sportium,10,2019/11/23  6:08 am,2019/11/23  6:15 am,-€10.00,19,-81,-500
Sportium,10,2019/11/23  6:05 am,2019/11/23  6:07 am,-€10.00,9,-192,-500
Sportium,10,2019/11/23  6:01 am,2019/11/23  6:09 am,-€10.00,25,-431,-500
Sportium,10,2019/11/23  6:00 am,2019/11/23  6:04 am,-€10.00,11,311,-500
Sportium,10,2019/11/22  8:08 am,2019/11/22  8:17 am,-€10.00,35,-151,-500
Sportium,10,2019/11/22  8:00 am,2019/11/22  8:04 am,-€10.00,14,156,-500
Sportium,10,2019/11/22  7:55 am,2019/11/22  7:59 am,-€10.00,15,-347,-500
Sportium,10,2019/11/22  7:54 am,2019/11/22  8:07 am,-€10.00,51,459,-500
Sportium,10,2019/11/22  5:23 am,2019/11/22  5:32 am,-€10.00,29,563,-500
Sportium,10,2019/11/22  5:16 am,2019/11/22  5:19 am,-€10.00,9,4,-500
Sportium,10,2019/11/22  4:35 am,2019/11/22  4:37 am,-€10.00,7,86,-500
Sportium,10,2019/11/22  4:35 am,2019/11/22  4:42 am,-€10.00,16,310,-500
Sportium,10,2019/11/22  4:31 am,2019/11/22  4:34 am,-€10.00,10,70,-500
Sportium,10,2019/11/22  4:28 am,2019/11/22  4:31 am,-€10.00,5,-252,-500
