Site,Buy-In,Tourney Start,Tourney End,My C Net Won,Hands,chipEV/tourney,Chips Won
PS.com,0.25,2016/12/22  3:05 pm,2016/12/22  3:06 pm,-€0.24,3,57,-500
PS.com,0.25,2016/12/22  2:52 pm,2016/12/22  3:01 pm,-€0.24,37,-160,-500
PS.com,0.25,2016/12/22  2:52 pm,2016/12/22  2:57 pm,-€0.24,26,280,-500
PS.com,0.25,2016/12/22  2:52 pm,2016/12/22  2:55 pm,-€0.24,15,-434,-500
PS.com,0.25,2016/12/22  2:41 pm,2016/12/22  2:44 pm,-€0.24,7,-297,-500
PS.com,0.25,2016/12/22  2:41 pm,2016/12/22  2:46 pm,-€0.24,17,-471,-500
PS.com,0.25,2016/12/22  2:41 pm,2016/12/22  2:45 pm,-€0.24,23,-156,-500
PS.com,0.25,2016/12/22  2:26 pm,2016/12/22  2:32 pm,-€0.24,30,-347,-500
PS.com,0.25,2016/12/22  2:14 pm,2016/12/22  2:22 pm,-€0.24,18,-251,-500
PS.com,0.25,2016/12/22  2:14 pm,2016/12/22  2:18 pm,-€0.24,9,-449,-500
PS.com,0.25,2016/12/22  2:05 pm,2016/12/22  2:13 pm,-€0.24,33,-87,-500
PS.com,0.25,2016/12/22  2:00 pm,2016/12/22  2:10 pm,-€0.24,38,-225,-500
PS.com,0.25,2016/12/22  2:00 pm,2016/12/22  2:13 pm,-€0.24,51,-472,-500
PS.com,0.25,2016/12/22  1:48 pm,2016/12/22  1:56 pm,-€0.24,17,-188,-500
PS.com,0.25,2016/12/22  1:48 pm,2016/12/22  1:59 pm,-€0.24,37,1078,-500
PS.com,0.25,2016/12/22  1:48 pm,2016/12/22  1:59 pm,-€0.24,42,-478,-500
PS.com,0.25,2016/12/22  1:42 pm,2016/12/22  1:46 pm,-€0.24,17,-115,-500
PS.com,0.25,2016/12/22  1:42 pm,2016/12/22  1:45 pm,-€0.24,17,-210,-500
PS.com,0.25,2016/12/22  1:42 pm,2016/12/22  1:45 pm,-€0.24,8,-357,-500
PS.com,0.25,2016/12/22  1:28 pm,2016/12/22  1:41 pm,-€0.24,55,-1606,-500
PS.com,0.25,2016/12/22  1:22 pm,2016/12/22  1:38 pm,-€0.24,64,-522,-500
PS.com,0.25,2016/12/22  1:22 pm,2016/12/22  1:27 pm,-€0.24,12,-55,-500
PS.com,0.25,2016/12/22  1:22 pm,2016/12/22  1:27 pm,-€0.24,19,-373,-500
PS.com,0.25,2016/12/22  1:11 pm,2016/12/22  1:20 pm,-€0.24,41,-412,-500
PS.com,0.25,2016/12/22  1:09 pm,2016/12/22  1:21 pm,-€0.24,39,-802,-500
PS.com,0.25,2021/05/14  9:20 am,2021/05/14  9:24 am,€0.21,17,-241,600
PS.com,0.25,2021/07/01  9:59 am,2021/07/01 10:08 am,€0.42,28,197,1000
PS.com,0.25,2019/10/01 10:43 pm,2019/10/01 10:46 pm,€0.23,12,869,1000
PS.com,0.25,2019/08/05  5:01 pm,2019/08/05  5:09 pm,€0.45,42,582,1000
PS.com,0.25,2019/04/02  8:38 am,2019/04/02  8:47 am,€0.22,45,200,1000
PS.com,0.25,2017/02/18  8:23 am,2017/02/18  8:24 am,€0.24,6,735,1000
PS.com,0.25,2017/02/13  8:01 pm,2017/02/13  8:11 pm,€0.24,47,6,1000
PS.com,0.25,2017/02/13  7:57 pm,2017/02/13  8:06 pm,€0.24,30,550,1000
PS.com,0.25,2017/02/13  7:52 pm,2017/02/13  7:58 pm,€0.71,30,114,1000
PS.com,0.25,2017/02/13  7:44 pm,2017/02/13  7:51 pm,€0.24,42,7,1000
PS.com,0.25,2017/02/13  7:40 pm,2017/02/13  7:48 pm,€1.18,23,-88,1000
PS.com,0.25,2017/02/13  7:38 pm,2017/02/13  7:47 pm,€0.24,27,-415,1000
PS.com,0.25,2017/02/13  7:33 pm,2017/02/13  7:40 pm,€0.71,17,645,1000
PS.com,0.25,2017/02/13  7:32 pm,2017/02/13  7:44 pm,€0.24,46,618,1000
PS.com,0.25,2017/02/13  7:15 pm,2017/02/13  7:23 pm,€0.24,27,318,1000
PS.com,0.25,2017/02/13  7:12 pm,2017/02/13  7:18 pm,€0.24,18,649,1000
PS.com,0.25,2017/02/13  7:03 pm,2017/02/13  7:06 pm,€0.24,15,88,1000
PS.com,0.25,2017/02/13  7:03 pm,2017/02/13  7:14 pm,€0.24,35,405,1000
PS.com,0.25,2017/02/13  7:03 pm,2017/02/13  7:14 pm,€0.71,36,-159,1000
PS.com,0.25,2017/02/13  6:43 pm,2017/02/13  6:53 pm,€0.71,41,756,1000
PS.com,0.25,2017/02/13  6:41 pm,2017/02/13  6:42 pm,€0.71,9,721,1000
PS.com,0.25,2017/02/13  6:40 pm,2017/02/13  6:44 pm,€0.71,11,804,1000
PS.com,0.25,2017/02/13  6:38 pm,2017/02/13  6:51 pm,€0.24,43,373,1000
