"Site","Tournament #","Buy-In","Tourney Start","Tourney End","My C Net Won","Hands","chipEV/tourney","Chips Won"
"PokerStars","3229736970","€0.23+€0.02","2021/07/14  4:41 pm","2021/07/14  4:45 pm","€0.25","9","563","1,000"
"PokerStars","3229736859","€0.23+€0.02","2021/07/14  4:41 pm","2021/07/14  4:47 pm","-€0.25","25","-364","-500"
"PokerStars","3229734627","€4.65+€0.35","2021/07/14  4:32 pm","2021/07/14  4:38 pm","-€5.00","18","-500","-500"
"PokerStars","3229734432","€4.65+€0.35","2021/07/14  4:32 pm","2021/07/14  4:39 pm","€10.00","27","169","1,000"
"PokerStars","3229731292","€4.65+€0.35","2021/07/14  4:18 pm","2021/07/14  4:30 pm","-€5.00","49","-288","-500"
"PokerStars","3229731189","€4.65+€0.35","2021/07/14  4:18 pm","2021/07/14  4:28 pm","€10.00","34","-310","1,000"
"PokerStars","3229660332","€4.65+€0.35","2021/07/14 11:12 am","2021/07/14 11:16 am","-€5.00","13","-375","-500"
"PokerStars","3229660267","€4.65+€0.35","2021/07/14 11:12 am","2021/07/14 11:18 am","€10.00","28","591","1,000"
"PokerStars","3229644758","€4.65+€0.35","2021/07/14 10:22 am","2021/07/14 10:27 am","€10.00","10","753","1,000"
"PokerStars","3229644400","€4.65+€0.35","2021/07/14 10:22 am","2021/07/14 10:26 am","-€5.00","7","-239","-500"
"PokerStars","3229639540","€4.65+€0.35","2021/07/14 10:08 am","2021/07/14 10:21 am","-€5.00","44","-1,143","-500"
"PokerStars","3229625571","€4.65+€0.35","2021/07/14  9:29 am","2021/07/14  9:36 am","-€5.00","29","354","1,000"
"PokerStars","3222310765","€4.65+€0.35","2021/07/01  9:18 am","2021/07/01  9:27 am","-€5.00","39","289","-500"
"PokerStars","3193072407","€0.23+€0.02","2021/05/14  9:33 am","2021/05/14  9:35 am","-€0.25","7","-90","-300"
"PokerStars","3193072040","€0.23+€0.02","2021/05/14  9:32 am","2021/05/14  9:38 am","-€0.25","18","76","-500"
"PokerStars","3139528516","€4.65+€0.35","2021/03/01  3:05 pm","2021/03/01  3:13 pm","€5.00","41","877","1,000"
"PokerStars","3135743038","€4.65+€0.35","2021/02/24  7:09 pm","2021/02/24  7:11 pm","-€5.00","7","-513","-500"
"PokerStars","3135742005","€4.65+€0.35","2021/02/24  7:06 pm","2021/02/24  7:08 pm","-€5.00","9","-377","-500"
"PokerStars","3135741542","€4.65+€0.35","2021/02/24  7:05 pm","2021/02/24  7:09 pm","-€5.00","13","556","-500"
"PokerStars","3135737815","€4.65+€0.35","2021/02/24  6:55 pm","2021/02/24  7:05 pm","-€5.00","31","219","-500"
"PokerStars","3135734737","€4.65+€0.35","2021/02/24  6:48 pm","2021/02/24  7:04 pm","€20.00","74","-648","1,000"
"PokerStars","3135733846","€4.65+€0.35","2021/02/24  6:45 pm","2021/02/24  6:55 pm","€10.00","45","8","1,000"
"PokerStars","3135731618","€4.65+€0.35","2021/02/24  6:39 pm","2021/02/24  6:47 pm","-€5.00","35","180","-500"
"PokerStars","3135731451","€4.65+€0.35","2021/02/24  6:39 pm","2021/02/24  6:45 pm","€10.00","17","418","1,000"
"PokerStars","3134977841","€4.65+€0.35","2021/02/23  6:20 pm","2021/02/23  6:32 pm","€10.00","58","900","1,000"
"PokerStars","3134976271","€4.65+€0.35","2021/02/23  6:17 pm","2021/02/23  6:21 pm","-€5.00","11","-123","-500"
"PokerStars","3134975473","€4.65+€0.35","2021/02/23  6:14 pm","2021/02/23  6:19 pm","€5.00","19","937","1,000"
"PokerStars","3134975196","€4.65+€0.35","2021/02/23  6:13 pm","2021/02/23  6:16 pm","€5.00","19","365","1,000"
"PokerStars","3134974830","€4.65+€0.35","2021/02/23  6:12 pm","2021/02/23  6:13 pm","-€5.00","4","72","-500"
"PokerStars","3134971353","€4.65+€0.35","2021/02/23  6:01 pm","2021/02/23  6:12 pm","-€5.00","63","-433","-500"
"PokerStars","3134970936","€4.65+€0.35","2021/02/23  6:01 pm","2021/02/23  6:12 pm","€5.00","34","-109","-500"
"PokerStars","3134970354","€4.65+€0.35","2021/02/23  5:58 pm","2021/02/23  6:00 pm","€10.00","12","856","1,000"
"PokerStars","3134967776","€4.65+€0.35","2021/02/23  5:51 pm","2021/02/23  6:00 pm","-€5.00","35","-550","-500"
"PokerStars","3134967654","€4.65+€0.35","2021/02/23  5:50 pm","2021/02/23  5:57 pm","-€5.00","24","54","-500"
"PokerStars","3134953978","€4.65+€0.35","2021/02/23  5:05 pm","2021/02/23  5:14 pm","-€5.00","36","26","-500"
"PokerStars","3134951643","€4.65+€0.35","2021/02/23  4:59 pm","2021/02/23  5:10 pm","€10.00","42","226","1,000"
"PokerStars","3134951434","€4.65+€0.35","2021/02/23  4:58 pm","2021/02/23  5:04 pm","-€5.00","20","5","-500"
"PokerStars","3134950664","€4.65+€0.35","2021/02/23  4:54 pm","2021/02/23  4:57 pm","-€5.00","11","-70","-500"
"PokerStars","3134948453","€4.65+€0.35","2021/02/23  4:50 pm","2021/02/23  4:57 pm","-€5.00","28","-726","-500"
"PokerStars","3134948452","€4.65+€0.35","2021/02/23  4:50 pm","2021/02/23  4:53 pm","-€5.00","11","-415","-500"
"PokerStars","3134948248","€4.65+€0.35","2021/02/23  4:46 pm","2021/02/23  4:49 pm","-€5.00","14","-513","-500"
"PokerStars","3134948045","€4.65+€0.35","2021/02/23  4:45 pm","2021/02/23  4:50 pm","-€5.00","14","-439","-500"
"PokerStars","3134946625","€4.65+€0.35","2021/02/23  4:39 pm","2021/02/23  4:45 pm","-€5.00","20","-203","-500"
"PokerStars","3134946560","€4.65+€0.35","2021/02/23  4:39 pm","2021/02/23  4:46 pm","-€5.00","22","-434","-500"
"PokerStars","3134274856","€4.65+€0.35","2021/02/22  8:35 pm","2021/02/22  8:39 pm","-€5.00","12","-294","-500"
"PokerStars","3134273981","€4.65+€0.35","2021/02/22  8:33 pm","2021/02/22  8:40 pm","-€5.00","24","249","-500"
"PokerStars","3134270351","€4.65+€0.35","2021/02/22  8:25 pm","2021/02/22  8:33 pm","€10.00","40","485","1,000"
"PokerStars","3134268254","€4.65+€0.35","2021/02/22  8:21 pm","2021/02/22  8:35 pm","€10.00","44","-92","1,000"
"PokerStars","3134266902","€4.65+€0.35","2021/02/22  8:18 pm","2021/02/22  8:25 pm","-€5.00","25","-87","-500"
"PokerStars","3134265663","€4.65+€0.35","2021/02/22  8:15 pm","2021/02/22  8:20 pm","-€5.00","29","-314","-500"
"PokerStars","3134263951","€4.65+€0.35","2021/02/22  8:11 pm","2021/02/22  8:18 pm","-€5.00","27","378","-500"
"PokerStars","3134263344","€4.65+€0.35","2021/02/22  8:10 pm","2021/02/22  8:14 pm","-€5.00","15","-342","-500"
"PokerStars","3134262371","€4.65+€0.35","2021/02/22  8:08 pm","2021/02/22  8:09 pm","-€5.00","4","212","-500"
"PokerStars","3134262129","€4.65+€0.35","2021/02/22  8:08 pm","2021/02/22  8:10 pm","€5.00","13","505","1,000"
"PokerStars","3134242543","€4.65+€0.35","2021/02/22  7:19 pm","2021/02/22  7:30 pm","-€5.00","57","-986","-500"
"PokerStars","3134241670","€4.65+€0.35","2021/02/22  7:18 pm","2021/02/22  7:19 pm","-€5.00","3","-322","-500"
"PokerStars","3134241581","€4.65+€0.35","2021/02/22  7:17 pm","2021/02/22  7:17 pm","-€5.00","1","-68","-500"
"PokerStars","3134241381","€4.65+€0.35","2021/02/22  7:16 pm","2021/02/22  7:24 pm","-€5.00","39","226","-500"
"PokerStars","3134239567","€4.65+€0.35","2021/02/22  7:12 pm","2021/02/22  7:16 pm","€5.00","16","887","1,000"
"PokerStars","3134237921","€4.65+€0.35","2021/02/22  7:08 pm","2021/02/22  7:15 pm","€10.00","30","-116","1,000"
"PokerStars","3134237804","€4.65+€0.35","2021/02/22  7:07 pm","2021/02/22  7:11 pm","€5.00","11","736","1,000"
"PokerStars","3134235550","€4.65+€0.35","2021/02/22  7:02 pm","2021/02/22  7:06 pm","€5.00","23","513","1,000"
"PokerStars","3134235121","€4.65+€0.35","2021/02/22  7:00 pm","2021/02/22  7:07 pm","-€5.00","18","-161","-500"
"PokerStars","3134233596","€4.65+€0.35","2021/02/22  6:56 pm","2021/02/22  6:59 pm","-€5.00","6","-77","-500"
"PokerStars","3134231329","€4.65+€0.35","2021/02/22  6:50 pm","2021/02/22  7:01 pm","-€5.00","34","-320","-500"
"PokerStars","3134231206","€4.65+€0.35","2021/02/22  6:50 pm","2021/02/22  6:56 pm","-€5.00","24","227","-500"
"PokerStars","3132471140","€4.65+€0.35","2021/02/20  1:11 pm","2021/02/20  1:17 pm","-€5.00","28","-356","-500"
"PokerStars","3132469640","€4.65+€0.35","2021/02/20  1:07 pm","2021/02/20  1:18 pm","-€5.00","44","346","-500"
"PokerStars","3132468409","€4.65+€0.35","2021/02/20  1:03 pm","2021/02/20  1:06 pm","-€5.00","8","-376","-500"
"PokerStars","3132466781","€4.65+€0.35","2021/02/20  1:01 pm","2021/02/20  1:10 pm","-€5.00","33","-287","-500"
"PokerStars","3132465973","€4.65+€0.35","2021/02/20 12:56 pm","2021/02/20  1:00 pm","€10.00","26","648","1,000"
"PokerStars","3132465679","€4.65+€0.35","2021/02/20 12:55 pm","2021/02/20  1:02 pm","€20.00","22","236","1,000"
"PokerStars","3132464986","€4.65+€0.35","2021/02/20 12:54 pm","2021/02/20 12:54 pm","-€5.00","1","-409","-500"
"PokerStars","3132462334","€4.65+€0.35","2021/02/20 12:48 pm","2021/02/20 12:53 pm","€5.00","16","814","1,000"
"PokerStars","3132461246","€4.65+€0.35","2021/02/20 12:44 pm","2021/02/20 12:47 pm","-€5.00","8","-321","-500"
"PokerStars","3132461111","€4.65+€0.35","2021/02/20 12:44 pm","2021/02/20 12:56 pm","€10.00","64","-510","1,000"
"PokerStars","3132442915","€4.65+€0.35","2021/02/20 12:01 pm","2021/02/20 12:07 pm","-€5.00","23","-147","-500"
"PokerStars","3132442295","€4.65+€0.35","2021/02/20 11:59 am","2021/02/20 12:03 pm","€10.00","17","298","1,000"
"PokerStars","3132440124","€4.65+€0.35","2021/02/20 11:53 am","2021/02/20 12:01 pm","€5.00","23","568","1,000"
"PokerStars","3132437611","€4.65+€0.35","2021/02/20 11:48 am","2021/02/20 11:57 am","-€5.00","24","317","200"
"PokerStars","3132435968","€4.65+€0.35","2021/02/20 11:45 am","2021/02/20 11:47 am","-€5.00","8","-301","-500"
"PokerStars","3132434870","€4.65+€0.35","2021/02/20 11:41 am","2021/02/20 11:52 am","-€5.00","48","-814","-500"
"PokerStars","3132432995","€4.65+€0.35","2021/02/20 11:37 am","2021/02/20 11:44 am","-€5.00","26","-213","-500"
"PokerStars","3132431270","€4.65+€0.35","2021/02/20 11:33 am","2021/02/20 11:40 am","€10.00","25","-49","1,000"
"PokerStars","3132430947","€4.65+€0.35","2021/02/20 11:33 am","2021/02/20 11:37 am","€5.00","10","566","1,000"
"PokerStars","3131762473","€0.23+€0.02","2021/02/19  8:21 pm","2021/02/19  8:25 pm","€0.25","21","52","1,000"
"PokerStars","3131762391","€0.23+€0.02","2021/02/19  8:21 pm","2021/02/19  8:34 pm","-€0.25","50","435","-500"
"PokerStars","3131762083","€4.65+€0.35","2021/02/19  8:20 pm","2021/02/19  8:26 pm","-€5.00","18","-111","-500"
"PokerStars","3131756517","€4.65+€0.35","2021/02/19  8:08 pm","2021/02/19  8:20 pm","-€5.00","69","493","-500"
"PokerStars","3131756374","€4.65+€0.35","2021/02/19  8:08 pm","2021/02/19  8:11 pm","€20.00","14","815","1,000"
"PokerStars","3131756304","€4.65+€0.35","2021/02/19  8:08 pm","2021/02/19  8:08 pm","-€5.00","1","171","-500"
"PokerStars","3131691786","€4.65+€0.35","2021/02/19  5:38 pm","2021/02/19  5:42 pm","€10.00","16","39","1,000"
"PokerStars","3131691485","€4.65+€0.35","2021/02/19  5:38 pm","2021/02/19  5:49 pm","€10.00","64","628","1,000"
"PokerStars","3131691399","€4.65+€0.35","2021/02/19  5:37 pm","2021/02/19  5:41 pm","€5.00","14","367","1,000"
"PokerStars","3131688847","€4.65+€0.35","2021/02/19  5:33 pm","2021/02/19  5:36 pm","-€5.00","10","-69","-500"
"PokerStars","3131688587","€4.65+€0.35","2021/02/19  5:33 pm","2021/02/19  5:36 pm","-€5.00","13","169","-500"
"PokerStars","3131685797","€4.65+€0.35","2021/02/19  5:26 pm","2021/02/19  5:32 pm","-€5.00","20","-825","-500"
"PokerStars","3131684465","€4.65+€0.35","2021/02/19  5:24 pm","2021/02/19  5:30 pm","-€5.00","20","-92","-500"
"PokerStars","3131683621","€4.65+€0.35","2021/02/19  5:22 pm","2021/02/19  5:30 pm","€10.00","28","1,077","1,000"
"PokerStars","3131683376","€4.65+€0.35","2021/02/19  5:22 pm","2021/02/19  5:25 pm","-€5.00","17","-224","-500"
"PokerStars","3131681816","€4.65+€0.35","2021/02/19  5:18 pm","2021/02/19  5:23 pm","-€5.00","17","-198","-500"
"PokerStars","3131680580","€4.65+€0.35","2021/02/19  5:15 pm","2021/02/19  5:21 pm","-€5.00","26","-382","-500"
"PokerStars","3131679968","€4.65+€0.35","2021/02/19  5:11 pm","2021/02/19  5:17 pm","-€5.00","23","-487","-500"
"PokerStars","3131679856","€4.65+€0.35","2021/02/19  5:11 pm","2021/02/19  5:14 pm","-€5.00","9","-283","-500"
"PokerStars","3131676704","€4.65+€0.35","2021/02/19  5:02 pm","2021/02/19  5:10 pm","-€5.00","25","-298","-500"
"PokerStars","3131675822","€4.65+€0.35","2021/02/19  4:59 pm","2021/02/19  5:10 pm","€10.00","31","664","1,000"
"PokerStars","3131675821","€4.65+€0.35","2021/02/19  4:59 pm","2021/02/19  5:01 pm","-€5.00","10","-282","-500"
"PokerStars","3131673377","€4.65+€0.35","2021/02/19  4:51 pm","2021/02/19  4:57 pm","-€5.00","20","-793","-500"
"PokerStars","3131673067","€4.65+€0.35","2021/02/19  4:51 pm","2021/02/19  4:58 pm","-€5.00","26","-226","-500"
"PokerStars","3131666327","€4.65+€0.35","2021/02/19  4:28 pm","2021/02/19  4:37 pm","€10.00","32","726","1,000"
"PokerStars","3131666320","€4.65+€0.35","2021/02/19  4:28 pm","2021/02/19  4:37 pm","-€5.00","26","30","-500"
"PokerStars","3131664824","€4.65+€0.35","2021/02/19  4:23 pm","2021/02/19  4:26 pm","-€5.00","9","-353","-500"
"PokerStars","3131661153","€4.65+€0.35","2021/02/19  4:11 pm","2021/02/19  4:27 pm","€10.00","43","717","1,000"
"PokerStars","3131660943","€4.65+€0.35","2021/02/19  4:11 pm","2021/02/19  4:23 pm","-€5.00","41","653","-500"
"PokerStars","3131659262","€4.65+€0.35","2021/02/19  4:03 pm","2021/02/19  4:10 pm","€5.00","21","466","1,000"
"PokerStars","3131659001","€4.65+€0.35","2021/02/19  4:03 pm","2021/02/19  4:10 pm","-€5.00","24","-310","-500"
"PokerStars","3131614214","€4.65+€0.35","2021/02/19  1:24 pm","2021/02/19  1:25 pm","€10.00","6","588","1,000"
"PokerStars","3131613034","€4.65+€0.35","2021/02/19  1:20 pm","2021/02/19  1:28 pm","€5.00","36","293","1,000"
"PokerStars","3131613033","€4.65+€0.35","2021/02/19  1:19 pm","2021/02/19  1:23 pm","-€5.00","15","-219","-500"
"PokerStars","3131610444","€4.65+€0.35","2021/02/19  1:12 pm","2021/02/19  1:19 pm","€5.00","24","818","1,000"
"PokerStars","3131610152","€4.65+€0.35","2021/02/19  1:11 pm","2021/02/19  1:18 pm","-€5.00","28","-340","-500"
"PokerStars","3131610144","€4.65+€0.35","2021/02/19  1:11 pm","2021/02/19  1:11 pm","-€5.00","1","76","-500"
"PokerStars","3131582507","€4.65+€0.35","2021/02/19 11:51 am","2021/02/19 12:00 pm","-€5.00","34","410","-500"
"PokerStars","3131581792","€4.65+€0.35","2021/02/19 11:50 am","2021/02/19 12:00 pm","-€5.00","39","-49","-500"
"PokerStars","3131580548","€4.65+€0.35","2021/02/19 11:48 am","2021/02/19 11:49 am","-€5.00","9","381","-500"
"PokerStars","3131578032","€4.65+€0.35","2021/02/19 11:39 am","2021/02/19 11:47 am","-€5.00","35","-378","-500"
"PokerStars","3131577213","€4.65+€0.35","2021/02/19 11:38 am","2021/02/19 11:50 am","€10.00","42","1,566","1,000"
"PokerStars","3131576525","€4.65+€0.35","2021/02/19 11:35 am","2021/02/19 11:38 am","-€5.00","10","-75","-500"
"PokerStars","3131575096","€4.65+€0.35","2021/02/19 11:32 am","2021/02/19 11:36 am","-€5.00","11","-314","-500"
"PokerStars","3131574241","€4.65+€0.35","2021/02/19 11:30 am","2021/02/19 11:34 am","-€5.00","18","-150","-500"
"PokerStars","3131572878","€4.65+€0.35","2021/02/19 11:27 am","2021/02/19 11:32 am","-€5.00","16","-168","-500"
"PokerStars","3131570070","€4.65+€0.35","2021/02/19 11:20 am","2021/02/19 11:26 am","-€5.00","24","-105","-500"
"PokerStars","3131569700","€4.65+€0.35","2021/02/19 11:20 am","2021/02/19 11:30 am","€10.00","35","924","1,000"
"PokerStars","3131567284","€4.65+€0.35","2021/02/19 11:12 am","2021/02/19 11:17 am","€10.00","18","518","1,000"
"PokerStars","3131565968","€4.65+€0.35","2021/02/19 11:09 am","2021/02/19 11:19 am","-€5.00","34","326","-500"
"PokerStars","3131564548","€4.65+€0.35","2021/02/19 11:06 am","2021/02/19 11:12 am","€5.00","18","638","1,000"
"PokerStars","3131561921","€4.65+€0.35","2021/02/19 11:01 am","2021/02/19 11:05 am","-€5.00","14","-306","-500"
"PokerStars","3131561049","€4.65+€0.35","2021/02/19 10:59 am","2021/02/19 11:00 am","€5.00","10","509","1,000"
"PokerStars","3131560015","€4.65+€0.35","2021/02/19 10:56 am","2021/02/19 11:09 am","-€5.00","43","156","-500"
"PokerStars","3131559238","€4.65+€0.35","2021/02/19 10:54 am","2021/02/19 10:58 am","-€5.00","11","147","-500"
"PokerStars","3131556179","€4.65+€0.35","2021/02/19 10:48 am","2021/02/19 10:53 am","-€5.00","22","179","-500"
"PokerStars","3131556178","€4.65+€0.35","2021/02/19 10:48 am","2021/02/19 10:55 am","-€5.00","31","-685","-500"
"PokerStars","3131552260","€4.65+€0.35","2021/02/19 10:40 am","2021/02/19 10:47 am","-€5.00","24","574","-500"
"PokerStars","3131552117","€4.65+€0.35","2021/02/19 10:39 am","2021/02/19 10:48 am","-€5.00","28","-122","-500"
"PokerStars","3131549515","€4.65+€0.35","2021/02/19 10:35 am","2021/02/19 10:37 am","-€5.00","9","-366","-500"
"PokerStars","3131520705","€9.30+€0.70","2021/02/19  9:40 am","2021/02/19  9:51 am","-€10.00","55","-164","-500"
"PokerStars","3130906833","€4.65+€0.35","2021/02/18  7:04 pm","2021/02/18  7:09 pm","€10.00","20","101","1,000"
"PokerStars","3130888443","€9.30+€0.70","2021/02/18  6:16 pm","2021/02/18  6:20 pm","-€10.00","18","-75","-500"
"PokerStars","3130774963","€4.65+€0.35","2021/02/18 12:00 pm","2021/02/18 12:09 pm","€5.00","35","126","1,000"
"PokerStars","3130774829","€4.65+€0.35","2021/02/18 11:59 am","2021/02/18 12:08 pm","€10.00","41","809","1,000"
"PokerStars","3130773167","€4.65+€0.35","2021/02/18 11:55 am","2021/02/18 11:56 am","-€5.00","5","-315","-500"
"PokerStars","3130766681","€4.65+€0.35","2021/02/18 11:37 am","2021/02/18 11:44 am","€10.00","28","-186","1,000"
"PokerStars","3130731108","€4.65+€0.35","2021/02/18 10:15 am","2021/02/18 10:25 am","€10.00","42","409","1,000"
"PokerStars","3130113074","€0.23+€0.02","2021/02/17  7:41 pm","2021/02/17  7:51 pm","-€0.25","34","267","-500"
"PokerStars","3130112934","€0.23+€0.02","2021/02/17  7:41 pm","2021/02/17  7:52 pm","-€0.25","44","51","-500"
"PokerStars","3130110971","€4.65+€0.35","2021/02/17  7:36 pm","2021/02/17  7:46 pm","-€5.00","34","-819","-500"
"PokerStars","3130108874","€4.65+€0.35","2021/02/17  7:31 pm","2021/02/17  7:40 pm","€10.00","33","195","1,000"
"PokerStars","3130108728","€4.65+€0.35","2021/02/17  7:31 pm","2021/02/17  7:35 pm","-€5.00","22","-76","-500"
"PokerStars","3130104802","€4.65+€0.35","2021/02/17  7:21 pm","2021/02/17  7:30 pm","-€5.00","34","747","-500"
"PokerStars","3130104632","€4.65+€0.35","2021/02/17  7:21 pm","2021/02/17  7:30 pm","€10.00","33","194","1,000"
"PokerStars","3130101957","€4.65+€0.35","2021/02/17  7:15 pm","2021/02/17  7:20 pm","-€5.00","21","-204","-500"
"PokerStars","3130101449","€4.65+€0.35","2021/02/17  7:13 pm","2021/02/17  7:20 pm","-€5.00","34","361","-500"
"PokerStars","3130101448","€4.65+€0.35","2021/02/17  7:13 pm","2021/02/17  7:14 pm","-€5.00","2","-391","-500"
"PokerStars","3130099260","€4.65+€0.35","2021/02/17  7:07 pm","2021/02/17  7:09 pm","-€5.00","8","-500","-500"
"PokerStars","3130098525","€4.65+€0.35","2021/02/17  7:06 pm","2021/02/17  7:12 pm","€10.00","42","507","1,000"
"PokerStars","3130097127","€4.65+€0.35","2021/02/17  7:01 pm","2021/02/17  7:05 pm","-€5.00","14","-194","-500"
"PokerStars","3130097094","€4.65+€0.35","2021/02/17  7:01 pm","2021/02/17  7:07 pm","-€5.00","20","-319","-500"
"PokerStars","3130092907","€4.65+€0.35","2021/02/17  6:51 pm","2021/02/17  7:00 pm","-€5.00","31","115","-500"
"PokerStars","3130092185","€4.65+€0.35","2021/02/17  6:49 pm","2021/02/17  6:54 pm","€10.00","23","10","1,000"
"PokerStars","3130091951","€4.65+€0.35","2021/02/17  6:48 pm","2021/02/17  6:48 pm","-€5.00","3","-61","-500"
"PokerStars","3130091669","€4.65+€0.35","2021/02/17  6:48 pm","2021/02/17  6:58 pm","€5.00","48","400","1,000"
"PokerStars","3130091216","€4.65+€0.35","2021/02/17  6:46 pm","2021/02/17  6:47 pm","-€5.00","3","-274","-500"
"PokerStars","3130089395","€9.30+€0.70","2021/02/17  6:43 pm","2021/02/17  6:50 pm","-€10.00","26","90","-500"
"PokerStars","3130087649","€9.30+€0.70","2021/02/17  6:39 pm","2021/02/17  6:42 pm","-€10.00","10","128","-500"
"PokerStars","3130084869","€9.30+€0.70","2021/02/17  6:30 pm","2021/02/17  6:45 pm","-€10.00","45","-277","-500"
"PokerStars","3130084719","€9.30+€0.70","2021/02/17  6:30 pm","2021/02/17  6:38 pm","-€10.00","33","568","-500"
"PokerStars","3130083958","€9.30+€0.70","2021/02/17  6:28 pm","2021/02/17  6:29 pm","-€10.00","3","517","-500"
"PokerStars","3130083911","€9.30+€0.70","2021/02/17  6:28 pm","2021/02/17  6:29 pm","-€10.00","4","-323","-500"
"PokerStars","3130065271","€0.23+€0.02","2021/02/17  5:33 pm","2021/02/17  5:41 pm","€0.50","30","593","1,000"
"PokerStars","3130065148","€0.23+€0.02","2021/02/17  5:33 pm","2021/02/17  5:38 pm","-€0.25","19","492","-500"
"PokerStars","3130061452","€9.30+€0.70","2021/02/17  5:23 pm","2021/02/17  5:32 pm","€10.00","36","-241","1,000"
"PokerStars","3130061237","€9.30+€0.70","2021/02/17  5:23 pm","2021/02/17  5:28 pm","€10.00","20","1,419","1,000"
"PokerStars","3130039058","€4.65+€0.35","2021/02/17  4:05 pm","2021/02/17  4:09 pm","€10.00","17","658","1,000"
"PokerStars","3130037209","€4.65+€0.35","2021/02/17  3:58 pm","2021/02/17  4:04 pm","-€5.00","21","36","-500"
"PokerStars","3130036202","€9.30+€0.70","2021/02/17  3:57 pm","2021/02/17  4:06 pm","€20.00","31","395","1,000"
"PokerStars","3130034506","€4.65+€0.35","2021/02/17  3:47 pm","2021/02/17  3:56 pm","€10.00","46","319","1,000"
"PokerStars","3130033546","€4.65+€0.35","2021/02/17  3:44 pm","2021/02/17  3:46 pm","-€5.00","10","-127","-500"
"PokerStars","3130033252","€4.65+€0.35","2021/02/17  3:43 pm","2021/02/17  3:51 pm","€5.00","36","431","1,000"
"PokerStars","3130033127","€4.65+€0.35","2021/02/17  3:41 pm","2021/02/17  3:42 pm","-€5.00","4","-376","-500"
"PokerStars","3130032280","€4.65+€0.35","2021/02/17  3:40 pm","2021/02/17  3:43 pm","€10.00","14","466","1,000"
"PokerStars","3130031869","€4.65+€0.35","2021/02/17  3:39 pm","2021/02/17  3:40 pm","-€5.00","4","70","-500"
"PokerStars","3130029864","€4.65+€0.35","2021/02/17  3:31 pm","2021/02/17  3:38 pm","-€5.00","21","-323","-500"
"PokerStars","3130029761","€4.65+€0.35","2021/02/17  3:30 pm","2021/02/17  3:37 pm","€5.00","23","-382","1,000"
"PokerStars","3130027917","€4.65+€0.35","2021/02/17  3:23 pm","2021/02/17  3:29 pm","€10.00","28","268","1,000"
"PokerStars","3130026278","€4.65+€0.35","2021/02/17  3:18 pm","2021/02/17  3:29 pm","-€5.00","46","-116","-500"
"PokerStars","3130026117","€4.65+€0.35","2021/02/17  3:16 pm","2021/02/17  3:23 pm","-€5.00","31","152","-500"
"PokerStars","3130024550","€4.65+€0.35","2021/02/17  3:11 pm","2021/02/17  3:18 pm","€10.00","31","293","1,000"
"PokerStars","3130024512","€4.65+€0.35","2021/02/17  3:11 pm","2021/02/17  3:15 pm","-€5.00","17","-469","-500"
"PokerStars","3129998152","€4.65+€0.35","2021/02/17  1:28 pm","2021/02/17  1:34 pm","€10.00","19","586","1,000"
"PokerStars","3129998022","€4.65+€0.35","2021/02/17  1:28 pm","2021/02/17  1:34 pm","€5.00","24","976","1,000"
"PokerStars","3129980948","€4.65+€0.35","2021/02/17 12:37 pm","2021/02/17 12:44 pm","€5.00","24","-445","1,000"
"PokerStars","3129981693","€0.23+€0.02","2021/02/17 12:36 pm","2021/02/17 12:41 pm","-€0.25","11","12","-500"
"PokerStars","3129981369","€0.23+€0.02","2021/02/17 12:36 pm","2021/02/17 12:46 pm","€0.50","31","616","1,000"
"PokerStars","3129979218","€4.65+€0.35","2021/02/17 12:29 pm","2021/02/17 12:35 pm","€5.00","21","804","1,000"
"PokerStars","3129979154","€4.65+€0.35","2021/02/17 12:28 pm","2021/02/17 12:32 pm","-€5.00","17","-412","-500"
"PokerStars","3129977352","€4.65+€0.35","2021/02/17 12:24 pm","2021/02/17 12:27 pm","-€5.00","14","-312","-500"
"PokerStars","3129977351","€4.65+€0.35","2021/02/17 12:24 pm","2021/02/17 12:27 pm","€10.00","10","713","1,000"
"PokerStars","3129977155","€4.65+€0.35","2021/02/17 12:23 pm","2021/02/17 12:31 pm","€10.00","22","608","1,000"
"PokerStars","3129975300","€4.65+€0.35","2021/02/17 12:18 pm","2021/02/17 12:24 pm","-€5.00","13","62","-500"
"PokerStars","3129975221","€4.65+€0.35","2021/02/17 12:18 pm","2021/02/17 12:22 pm","-€5.00","13","-544","-500"
"PokerStars","3129973641","€4.65+€0.35","2021/02/17 12:13 pm","2021/02/17 12:18 pm","-€5.00","15","-240","-500"
"PokerStars","3129972782","€4.65+€0.35","2021/02/17 12:11 pm","2021/02/17 12:16 pm","-€5.00","14","-268","-500"
"PokerStars","3129972591","€4.65+€0.35","2021/02/17 12:10 pm","2021/02/17 12:17 pm","-€5.00","25","-97","-500"
"PokerStars","3129972437","€4.65+€0.35","2021/02/17 12:10 pm","2021/02/17 12:12 pm","-€5.00","7","155","-500"
"PokerStars","3129968619","€4.65+€0.35","2021/02/17 12:00 pm","2021/02/17 12:09 pm","-€5.00","34","-566","-500"
"PokerStars","3129966676","€4.65+€0.35","2021/02/17 11:55 am","2021/02/17 12:00 pm","-€5.00","14","-52","-500"
"PokerStars","3129965836","€4.65+€0.35","2021/02/17 11:52 am","2021/02/17 12:05 pm","€10.00","48","566","1,000"
